"site","plot","year","shannon","pH","row_shannon","species_richness","hills_number"
5313,720007,2014,1.66172178356241,"4.6",1.64382046252971,18,5.17490231440456
5313,720013,2014,1.84610818405392,"mv",1.73705765459503,23,5.68060450834185
5338,720731,2014,1.72053363900387,"3.3",1.59092225835566,21,4.90827353785861
5338,720732,2014,2.33062787191488,"4.",2.16419484691697,46,8.70758815220656
5338,720733,2014,1.79331123978532,"3.9",1.48639017411561,42,4.42110725154024
5338,720735,2014,2.09463287486375,"mv",1.94265964436123,29,6.97728340733851
5338,720736,2014,1.67952541139047,"mv",1.51747649971278,25,4.56070172939871
5338,720738,2014,2.21481168264921,"mv",1.93383883724501,42,6.91600877934171
5338,720740,2014,1.85110992885761,"mv",1.61781501937933,24,5.04206146544842
5338,720744,2014,1.79492202222546,"mv",1.61318681318543,25,5.01877968334663
5338,720746,2014,2.67365663375447,"mv",2.47451966357443,52,11.8760012668476
5338,720747,2014,2.27010547866383,"mv",1.66176272681056,47,5.26858974836118
5347,720992,2014,2.22264425412684,"4.4",1.89710398051146,40,6.66655997169098
5347,720993,2014,1.51146151205838,"4.1",1.16338686986848,22,3.20075548136695
5347,720994,2014,1.36822122937779,"4.7",1.15176437431575,16,3.16377006278984
5347,720995,2014,1.53631821003193,"mv",1.38251125482716,12,3.98489616255404
5347,720996,2014,1.27404295093605,"mv",0.964747045221864,21,2.62412378786319
5347,720997,2014,1.87471827721545,"mv",1.59201144339007,25,4.91362246839956
5347,720998,2014,2.08625739354396,"mv",1.90982252424675,25,6.75189039535693
5347,720999,2014,1.29818113334955,"mv",1.189885755092,13,3.28670569654351
5347,721000,2014,1.49709256513223,"mv",1.30685973167745,17,3.69455358700851
5347,721006,2014,1.60606297535698,"mv",1.39050246673411,16,4.01686788849342
5354,721203,2014,1.70169574408247,"3.7",1.10349040258795,33,3.01467009386329
5354,721206,2014,1.4070123147683,"4.5",1.26689175548879,14,3.54980174514132
5354,721208,2014,1.46377121136597,"4.9",1.23153178579399,14,3.4264741428728
5354,721209,2014,2.0109327198095,"mv",1.76240809810926,28,5.82645118041597
5354,721214,2014,1.6523464064598,"mv",1.57053492709267,13,4.80922008794556
5354,721215,2014,1.67269323542038,"mv",1.54543591702697,16,4.69001563915364
5354,721218,2014,2.2509153742822,"mv",2.11448784730005,31,8.28534131938285
5354,721219,2014,1.13495176793848,"mv",0.80583781172454,16,2.2385712145907
5354,721220,2014,1.62182772905111,"mv",1.51568094140245,16,4.55252007102805
5354,721221,2014,1.83046056977083,"mv",1.64132172474531,26,5.16198773225774
5380,721959,2014,1.59604160373456,"3.8",1.39023046008449,21,4.01577542230288
5380,721960,2014,1.46042616468946,"4.1",1.06768329699432,30,2.90863324907391
5380,721962,2014,1.65308060129611,"4.",1.46422339548105,23,4.32418375532884
5380,721963,2014,2.09856554687057,"mv",1.721402322014,27,5.5923652650542
5380,721964,2014,1.04816113718845,"mv",0.682908104700472,16,1.97962633005252
5380,721966,2014,1.72606308666803,"mv",1.43239876932748,28,4.18873495930687
5380,721968,2014,1.95482858666686,"mv",1.74232658886074,25,5.71061423028531
5380,721969,2014,1.71308554813517,"mv",1.42500231179528,22,4.15786745488325
5380,721971,2014,1.84517634466226,"mv",1.53402652843878,26,4.63680952999958
5380,721973,2014,1.93507171046131,"mv",1.772027214955,26,5.88276691470213
5389,722227,2014,1.71486329237175,"3.5",1.51278691954674,23,4.53936402456916
5389,722228,2014,1.20510002609038,"5.",1.06184577652118,10,2.89170350487347
5389,722230,2014,1.69221015400333,"3.6",1.40463620804032,17,4.07404436706185
5389,722231,2014,1.64106148738194,"mv",1.34490871556819,21,3.83783618991341
5389,722232,2014,1.90645225452153,"mv",1.70909842507176,19,5.52397895097463
5389,722233,2014,1.6328110131025,"mv",1.44968921639481,14,4.26178981492866
5389,722234,2014,1.68204176287595,"mv",1.41476304038054,20,4.1155111404677
5389,722236,2014,1.84917301530416,"mv",1.75515167745973,15,5.78432502714927
5389,722237,2014,1.28955731685732,"mv",1.02316891603073,14,2.78199672427895
5389,722238,2014,1.58666525299855,"mv",1.4679603440495,15,4.34037323841564
5399,722525,2014,1.95874613637169,"4.1",1.80110071757294,22,6.05631008384557
5399,722527,2014,1.10574118440538,"4.1",0.690923309313818,24,1.99555719944697
5399,722529,2014,2.15680999082169,"mv",2.10532121777535,18,8.20973970041993
5399,722530,2014,1.2846552705908,"4.4",0.916865256625779,25,2.50143672455645
5399,722531,2014,1.78655429571807,"mv",1.57504224917227,27,4.83094571725656
5399,722533,2014,2.10294362278644,"mv",1.99137826171889,26,7.32562343395429
5399,722535,2014,1.75975502377401,"mv",1.58972970077771,23,4.90242362792691
5399,722538,2014,1.7234331922814,"mv",1.58393116157292,22,4.87407899048701
5399,722549,2014,1.52402839560507,"mv",1.33260886035111,18,3.79092048012394
5399,722553,2014,1.73274268074403,"mv",1.65096244413874,19,5.21199366677827
5410,722854,2014,1.37540789868063,"mv",1.17581501918186,19,3.24078316822141
5410,722855,2014,1.95702051896317,"mv",1.64895440300461,27,5.20153827005115
5410,722858,2014,1.56579272050871,"4.1",1.42945888169576,18,4.17643863297264
5410,722860,2014,1.71541643908927,"mv",1.50189910593001,20,4.49020835958389
5410,722866,2014,1.59826997756976,"4.2",1.30256393479732,21,3.67871657588198
5410,722871,2014,2.71038866459889,"mv",2.54291208189262,31,12.7166490265037
5410,722875,2014,1.88048359009945,"mv",1.57810537607396,29,4.84576620397143
5410,722877,2014,1.64038959336347,"mv",1.32537635243691,19,3.76360152909993
5414,722974,2014,1.75768763884364,"4.2",1.53679122490876,30,4.64964663811612
5414,722975,2014,2.41885516461778,"3.3",2.17427725012258,27,8.79582564240298
5414,722977,2014,2.145046240873,"4.2",1.98086910835405,23,7.24904044978879
5414,722979,2014,1.95562027567965,"mv",1.7691871772106,22,5.86608333683219
5414,722980,2014,2.23541711111958,"mv",2.0920338093447,30,8.1013750728015
5414,722982,2014,2.32067916196229,"mv",2.17057496602879,23,8.76332120449497
5414,722986,2014,2.09385523541649,"mv",1.76336794997391,32,5.83204639530492
5414,722988,2014,2.11572522445362,"mv",2.01697640259905,25,7.51556649749761
5414,722991,2014,2.17578382867753,"mv",2.05644020767531,24,7.81808944081258
5414,722997,2014,1.67139432741243,"mv",1.47291641484763,22,4.36193782915453
5418,723094,2014,1.2900097874125,"3.7",0.815612193957263,26,2.26055914947967
5418,723097,2014,1.95992964181586,"mv",1.6952751105177,21,5.44814460093979
5418,723098,2014,2.21275942021965,"4.",2.07610176639978,23,7.97332636452708
5418,723099,2014,1.47625891896033,"4.",1.22805509550337,21,3.41458203805057
5418,723100,2014,1.57068051199517,"mv",1.22892105115725,21,3.41754019530372
5418,723101,2014,1.18877185981118,"mv",0.82234491739348,21,2.27583021930331
5418,723102,2014,1.83997265401633,"mv",1.6575577785157,18,5.24648211418666
5418,723105,2014,1.79262152465951,"mv",1.67296678013318,16,5.32795123248024
5418,723106,2014,2.0217262263141,"mv",1.91871475038184,24,6.8121974662665
5418,723108,2014,1.88437287306323,"mv",1.64739198100583,24,5.19341761782535
5419,723124,2014,1.88540972552294,"3.9",1.68853177290773,22,5.41152951523844
5419,723125,2014,1.48166599691612,"3.4",1.36282117808298,12,3.90720067652679
5419,723126,2014,2.12811313310964,"mv",2.16701691237789,18,8.73219624246788
5419,723127,2014,1.22726784235874,"mv",1.13391331115403,10,3.10779450163392
5419,723128,2014,0.853393230225972,"mv",0.614503320310728,7,1.84873814080198
5419,723129,2014,0.997127943826472,"mv",0.82234491739348,13,2.27583021930331
5419,723131,2014,1.59322950487282,"mv",1.48192892210928,13,4.40142750873027
5419,723132,2014,1.14761926128368,"mv",0.83336544107172,16,2.30104977121082
5419,723133,2014,1.95285326260252,"mv",1.84519444856805,19,6.32933039998608
5419,723134,2014,1.15500146381099,"mv",0.98137233374671,9,2.66811527528007
5423,723244,2014,2.00623525999027,"4.1",1.96248846767251,18,7.11701551048911
5423,723245,2014,1.92281272896752,"4.4",1.82952882566644,15,6.23095010300201
5423,723246,2014,2.09036964912854,"4.3",2.00440725576296,17,7.4216934267023
5423,723247,2014,1.92014874815551,"mv",1.83661399095048,18,6.27525417987515
5423,723248,2014,1.945466715539,"mv",1.89001969002233,15,6.61949901784337
5423,723249,2014,1.75388797308188,"mv",1.73324767479415,13,5.65900269727111
5423,723250,2014,2.07904701617417,"mv",1.98647342788278,19,7.2897804420819
5423,723251,2014,1.9670089868377,"mv",1.94653583698032,13,7.00438118595967
5423,723252,2014,1.63332757703894,"mv",1.69534964305434,14,5.44855068010976
5423,723253,2014,2.03844731685237,"mv",2.00213054259253,15,7.40481557982939
5516,726017,2014,1.73390257230173,"4.",1.62932243816024,15,5.100417699097
5516,726018,2014,1.54986225251299,"4.",1.39474271896629,13,4.03393658373633
5516,726019,2014,2.38447719721143,"5.",2.2657264329819,28,9.63812350948453
5516,726020,2014,2.01128229780391,"mv",1.88155145158009,27,6.56368019889479
5516,726021,2014,2.15665635499462,"mv",1.86173619745063,27,6.43489933423772
5516,726022,2014,1.63254232894536,"mv",1.45196289145378,14,4.27149076436169
5516,726023,2014,2.29873919780763,"mv",2.07138465651973,29,7.93580387638236
5516,726025,2014,2.06502398656428,"mv",1.91193695200184,29,6.76618188364337
5516,726026,2014,2.23207150430372,"mv",2.14837038876889,25,8.57087980844249
5516,726027,2014,2.08648010996982,"mv",1.9342054222446,21,6.91854454917646
5546,726920,2014,1.58627801174083,"4.9",1.19798940374097,31,3.31344821435874
5546,726922,2014,1.67123161470716,"4.7",1.44506659423591,24,4.24213463512879
5546,726923,2014,1.55788267752136,"3.9",1.40633592007828,18,4.08097495765128
5546,726935,2014,1.57519016379465,"mv",1.41185617119264,21,4.10356525891031
5546,726936,2014,1.75265856657359,"mv",1.44050110529807,31,4.22281136004264
5546,726945,2014,1.42591919874605,"mv",1.21104093165609,25,3.35697721832786
5546,822664,2014,2.26410463063368,"mv",2.06477672613383,30,7.88353751323864
5559,727300,2014,2.19476976802024,"4.3",1.96626871292717,31,7.14397049071859
5559,727303,2014,2.30074816820517,"mv",2.04964040225964,31,7.76510828879711
5559,727305,2014,1.95050330816452,"mv",1.82808940604522,23,6.22198760311149
5559,727306,2014,2.05502778623778,"mv",1.92391961775449,26,6.847746484303
5559,727309,2014,2.33826025701622,"mv",2.21235182370639,30,9.13718018058326
5559,727310,2014,2.11570110289713,"mv",1.97016083503491,32,7.17182987710014
5559,727311,2014,2.23874603314227,"mv",2.07231412776233,29,7.94318340687177
5559,727313,2014,1.71314798286977,"mv",1.50623231551498,24,4.50970759010153
5559,727317,2014,1.68718224110515,"mv",1.3779571410706,26,3.96678975274049
5559,727320,2014,2.27020634532605,"mv",2.11726451743622,25,8.30837894833902
5570,727628,2014,2.13623666207503,"4.2",1.89462886251168,30,6.65007985264148
5570,727629,2014,2.24438999707976,"4.4",2.13840587972371,25,8.4858992967567
5570,727630,2014,2.05161087696096,"4.4",1.63413894873159,36,5.12504317168084
5570,727633,2014,2.10367858116256,"mv",1.94710599081867,23,7.00837589947055
5570,727637,2014,2.33936511171616,"mv",2.23784305633519,25,9.37309223612431
5570,727640,2014,1.76984674488264,"mv",1.35530311379369,26,3.87793623446643
5570,727641,2014,1.92842362902481,"mv",1.44197623860346,45,4.22904516643951
5570,727655,2014,2.17323527932585,"mv",2.03478453574599,29,7.65060351629747
5570,727657,2014,2.19727226688376,"mv",1.94839375212772,26,7.01740682838557
5581,727959,2014,2.07791323883865,"4.1",1.7964818553746,29,6.0284013251101
5581,727965,2014,2.10964737954321,"4.3",1.98811245049703,25,7.3017383540465
5581,727970,2014,2.12551692112324,"mv",1.94111175485156,29,6.96649169788795
5581,727975,2014,2.44819195976577,"mv",2.20824905039967,38,9.09976919850643
5581,727979,2014,2.52333855269534,"mv",2.255788595253,49,9.54281576288248
5581,727981,2014,2.26764044220223,"4.7",2.14460852358676,35,8.53869788409346
5581,727982,2014,1.98218643400201,"mv",1.66978226443742,35,5.31101127524987
5581,727987,2014,2.4450387024801,"mv",2.31840738166054,31,10.1594812386679
5590,728228,2014,1.9579937916265,"4.3",1.49215300329504,31,4.44665889156861
5590,728230,2014,1.94168787004054,"4.4",1.776193110796,30,5.90732502667745
5590,728233,2014,2.5089402386577,"mv",2.2230221012795,33,9.23519844037931
5590,728234,2014,2.15680407666039,"mv",1.9251062731834,28,6.85587722308295
5590,728240,2014,1.597500425057,"3.8",1.27403211683987,23,3.57523932099077
5590,728244,2014,1.51552181327411,"mv",1.26571190687825,20,3.54561598625108
5590,728245,2014,2.05202101960974,"mv",1.86046354568755,26,6.4267151571631
5590,728247,2014,2.02481319177641,"mv",1.82887681976516,25,6.22688881090136
5590,728251,2014,2.47076388745165,"mv",2.32198516962626,29,10.1958948095566
5694,731364,2014,2.0348731909651,"mv",1.83396747896153,22,6.2586686011014
5694,731368,2014,1.92463502207912,"mv",1.78043081065005,19,5.93241161425275
